14/08/2013,Hungary,Czech Republic,1,1,Friendly,Budapest,Hungary
14/08/2013,Iceland,Faroe Islands,1,0,Friendly,Reykjaví_k,Iceland
14/08/2013,Indonesia,Philippines,2,0,Friendly,Surakarta,Indonesia
14/08/2013,Italy,Argentina,1,2,Friendly,Rome,Italy
14/08/2013,Japan,Uruguay,2,4,Friendly,Rifu,Japan
14/08/2013,Kazakhstan,Georgia,1,0,Friendly,Astana,Kazakhstan
14/08/2013,Korea Republic,Peru,0,0,Friendly,Suwon,Korea Republic
14/08/2013,Libya,Central African Republic,0,0,Friendly,Tripoli,Libya
14/08/2013,Liechtenstein,Croatia,2,3,Friendly,Vaduz,Liechtenstein
14/08/2013,Luxembourg,Lithuania,2,1,Friendly,Luxembourg,Luxembourg
14/08/2013,Macedonia,Bulgaria,2,0,Friendly,Skopje,Macedonia
14/08/2013,Mexico,Ivory Coast,4,1,Friendly,East Rutherford,USA
14/08/2013,Moldova,Andorra,1,1,Friendly,Chi_»inÛ€u,Moldova
14/08/2013,Morocco,Burkina Faso,1,2,Friendly,Tangier,Morocco
14/08/2013,Northern Ireland,Russia,1,0,FIFA World Cup qualification,Belfast,Northern Ireland
14/08/2013,Poland,Denmark,3,2,Friendly,GdaÅ‹sk,Poland
14/08/2013,Portugal,Netherlands,1,1,Friendly,Faro,Portugal
14/08/2013,Romania,Slovakia,1,1,Friendly,Bucharest,Romania
14/08/2013,Rwanda,Malawi,0,1,Friendly,Kigali,Rwanda
14/08/2013,Singapore,Oman,0,2,AFC Asian Cup qualification,Jalan Besar,Singapore
14/08/2013,South Africa,Nigeria,0,2,Friendly,Durban,South Africa
14/08/2013,Sweden,Norway,4,2,Friendly,Solna,Sweden
14/08/2013,Switzerland,Brazil,1,0,Friendly,Basel,Switzerland
14/08/2013,Tajikistan,India,3,0,Friendly,Khujand,Tajikistan
14/08/2013,Tunisia,Congo,3,0,Friendly,RadíÂs,Tunisia
14/08/2013,Turkey,Ghana,2,2,Friendly,Istanbul,Turkey
14/08/2013,Ukraine,Israel,2,0,Friendly,Kyí¿v,Ukraine
14/08/2013,Venezuela,Bolivia,2,2,Friendly,San Cristí_bal,Venezuela
14/08/2013,Wales,Ireland,0,0,Friendly,Cardiff,Wales
14/08/2013,Zambia,Senegal,1,1,Friendly,Saint-Leu-la-ForíÈt,France
15/08/2013,Syria,Jordan,1,1,AFC Asian Cup qualification,Teheran,Iran
17/08/2013,South Africa,Burkina Faso,2,0,Friendly,Johannesburg,South Africa
18/08/2013,Zimbabwe,Zambia,0,0,African Nations Championship,Harare,Zimbabwe
20/08/2013,Afghanistan,Pakistan,3,0,Friendly,Kabul,Afghanistan
24/08/2013,Zambia,Zimbabwe,0,1,African Nations Championship,Ndola,Zambia
25/08/2013,Mozambique,Angola,0,0,African Nations Championship,Maputo,Mozambique
26/08/2013,Cameroon,Congo DR,0,1,African Nations Championship,Garoua,Cameroon
27/08/2013,Libya,Mali,1,0,Friendly,Aí¿n Draham,Tunisia
30/08/2013,Botswana,Uganda,1,3,Friendly,Gaborone,Botswana
30/08/2013,Congo DR,Cameroon,1,1,African Nations Championship,Lubumbashi,Congo DR
30/08/2013,Libya,Ghana,1,0,Friendly,Aí¿n Draham,Tunisia
31/08/2013,Angola,Mozambique,1,1,African Nations Championship,Benguela,Angola
31/08/2013,Nepal,Bangladesh,2,0,SAFF Cup,Kathmandu,Nepal
01/09/2013,India,Pakistan,1,0,SAFF Cup,Kathmandu,Nepal
02/09/2013,Afghanistan,Bhutan,3,0,SAFF Cup,Kathmandu,Nepal
02/09/2013,Maldives,Sri Lanka,10,0,SAFF Cup,Kathmandu,Nepal
03/09/2013,Bangladesh,India,1,1,SAFF Cup,Kathmandu,Nepal
03/09/2013,Botswana,Malawi,1,0,Friendly,Gaborone,Botswana
03/09/2013,Pakistan,Nepal,1,1,SAFF Cup,Kathmandu,Nepal
04/09/2013,Bhutan,Maldives,2,8,SAFF Cup,Kathmandu,Nepal
04/09/2013,Equatorial Guinea,Libya,1,1,Friendly,Malabo,Equatorial Guinea
04/09/2013,Sri Lanka,Afghanistan,1,3,SAFF Cup,Kathmandu,Nepal
05/09/2013,Bangladesh,Pakistan,1,2,SAFF Cup,Kathmandu,Nepal
05/09/2013,India,Nepal,1,2,SAFF Cup,Kathmandu,Nepal
05/09/2013,Qatar,Mauritius,3,0,Friendly,Doha,Qatar
05/09/2013,Saudi Arabia,New Zealand,0,1,OSN Cup,Riyadh,Saudi Arabia
05/09/2013,United Arab Emirates,Trinidad and Tobago,3,3,OSN Cup,Riyadh,Saudi Arabia
06/09/2013,Afghanistan,Maldives,0,0,SAFF Cup,Kathmandu,Nepal
06/09/2013,Belarus,Kyrgyzstan,3,1,Friendly,Barysaw,Belarus
06/09/2013,Bosnia-Herzegovina,Slovakia,0,1,FIFA World Cup qualification,Zenica,Bosnia-Herzegovina
06/09/2013,Burma,Hong Kong,0,0,Friendly,Rangoon,Burma
06/09/2013,Chile,Venezuela,3,0,FIFA World Cup qualification,Santiago,Chile
06/09/2013,China,Singapore,6,1,Friendly,Tianjin,China
06/09/2013,Colombia,Ecuador,1,0,FIFA World Cup qualification,Barranquilla,Colombia
06/09/2013,Costa Rica,USA,3,1,FIFA World Cup qualification,San Josí©,Costa Rica
06/09/2013,Czech Republic,Armenia,1,2,FIFA World Cup qualification,Prague,Czech Republic
06/09/2013,England,Moldova,4,0,FIFA World Cup qualification,London,England
06/09/2013,Estonia,Netherlands,2,2,FIFA World Cup qualification,Tallinn,Estonia
06/09/2013,Finland,Spain,0,2,FIFA World Cup qualification,Helsinki,Finland
06/09/2013,Georgia,France,0,0,FIFA World Cup qualification,Tbilisi,Georgia
06/09/2013,Germany,Austria,3,0,FIFA World Cup qualification,Munich,Germany
06/09/2013,Ghana,Zambia,2,1,FIFA World Cup qualification,Kumasi,Ghana
06/09/2013,Ireland,Sweden,1,2,FIFA World Cup qualification,Dublin,Ireland
06/09/2013,Italy,Bulgaria,1,0,FIFA World Cup qualification,Palermo,Italy
06/09/2013,Japan,Guatemala,3,0,Friendly,Osaka,Japan
06/09/2013,Jordan,Uzbekistan,1,1,FIFA World Cup qualification,Amman,Jordan
06/09/2013,Kazakhstan,Faroe Islands,2,1,FIFA World Cup qualification,Astana,Kazakhstan
06/09/2013,Korea Republic,Haiti,4,1,Friendly,Incheon,Korea Republic
06/09/2013,Kuwait,Korea DPR,2,1,Friendly,Kuwait,Kuwait
06/09/2013,Latvia,Lithuania,2,1,FIFA World Cup qualification,Riga,Latvia
06/09/2013,Lebanon,Syria,2,0,Friendly,Beirut,Lebanon
06/09/2013,Liechtenstein,Greece,0,1,FIFA World Cup qualification,Vaduz,Liechtenstein
06/09/2013,Macedonia,Wales,2,1,FIFA World Cup qualification,Skopje,Macedonia
06/09/2013,Malta,Denmark,1,2,FIFA World Cup qualification,Attard,Malta
06/09/2013,Mexico,Honduras,1,2,FIFA World Cup qualification,Mexico City,Mexico
06/09/2013,Northern Ireland,Portugal,2,4,FIFA World Cup qualification,Belfast,Northern Ireland
06/09/2013,Norway,Cyprus,2,0,FIFA World Cup qualification,Oslo,Norway
06/09/2013,Panama,Jamaica,0,0,FIFA World Cup qualification,Panama City,Panama
06/09/2013,Paraguay,Bolivia,4,0,FIFA World Cup qualification,Asuncií_n,Paraguay
06/09/2013,Peru,Uruguay,1,2,FIFA World Cup qualification,Lima,Peru
06/09/2013,Poland,Montenegro,1,1,FIFA World Cup qualification,Warsaw,Poland
06/09/2013,Romania,Hungary,3,0,FIFA World Cup qualification,Bucharest,Romania
06/09/2013,Russia,Luxembourg,4,1,FIFA World Cup qualification,Kazan,Russia
06/09/2013,Scotland,Belgium,0,2,FIFA World Cup qualification,Glasgow,Scotland
06/09/2013,Serbia,Croatia,1,1,FIFA World Cup qualification,Belgrade,Serbia
06/09/2013,Slovenia,Albania,1,0,FIFA World Cup qualification,Ljubljana,Slovenia
06/09/2013,Sri Lanka,Bhutan,5,2,SAFF Cup,Kathmandu,Nepal
06/09/2013,Switzerland,Iceland,4,4,FIFA World Cup qualification,Berne,Switzerland
06/09/2013,Turkey,Andorra,5,0,FIFA World Cup qualification,Kayseri,Turkey
06/09/2013,Ukraine,San Marino,9,0,FIFA World Cup qualification,L'viv,Ukraine
07/09/2013,Angola,Liberia,4,1,FIFA World Cup qualification,Lubango,Angola
07/09/2013,Brazil,Australia,6,0,Friendly,Brasí_lia,Brazil
07/09/2013,Burkina Faso,Gabon,1,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso
07/09/2013,Central African Republic,Ethiopia,1,2,FIFA World Cup qualification,Brazzaville,Congo
07/09/2013,Gambia,Tanzania,2,0,FIFA World Cup qualification,Bakau,Gambia
07/09/2013,Israel,Azerbaijan,1,1,FIFA World Cup qualification,Ramat-Gan,Israel
07/09/2013,Ivory Coast,Morocco,1,1,FIFA World Cup qualification,Abidjan,Ivory Coast
07/09/2013,Niger,Congo,2,2,FIFA World Cup qualification,Niamey,Niger
07/09/2013,Nigeria,Malawi,2,0,FIFA World Cup qualification,Calabar,Nigeria
07/09/2013,Senegal,Uganda,1,0,FIFA World Cup qualification,Marrakech,Morocco
07/09/2013,Sierra Leone,Equatorial Guinea,3,2,FIFA World Cup qualification,Freetown,Sierra Leone
07/09/2013,South Africa,Botswana,4,1,FIFA World Cup qualification,Durban,South Africa
07/09/2013,Tunisia,Cape Verde,3,0,FIFA World Cup qualification,RadíÂs,Tunisia
08/09/2013,Benin,Rwanda,2,0,FIFA World Cup qualification,Porto-Novo,Benin
08/09/2013,Cameroon,Libya,1,0,FIFA World Cup qualification,Yaoundí©,Cameroon
08/09/2013,Canada,Mauritania,0,0,Friendly,Oliva,Spain
08/09/2013,Kenya,Namibia,1,0,FIFA World Cup qualification,Nairobi,Kenya
08/09/2013,Nepal,Afghanistan,0,1,SAFF Cup,Kathmandu,Nepal
08/09/2013,Sudan,Lesotho,1,3,FIFA World Cup qualification,Omdurman,Sudan
08/09/2013,Togo,Congo DR,2,1,FIFA World Cup qualification,Lomí©,Togo
08/09/2013,Zimbabwe,Mozambique,1,1,FIFA World Cup qualification,Harare,Zimbabwe
09/09/2013,Kuwait,Bahrain,2,1,Friendly,Kuwait,Kuwait
09/09/2013,Maldives,India,0,1,SAFF Cup,Kathmandu,Nepal
09/09/2013,Qatar,Lebanon,1,1,Friendly,Doha,Qatar
09/09/2013,Saudi Arabia,Trinidad and Tobago,1,3,OSN Cup,Riyadh,Saudi Arabia
09/09/2013,United Arab Emirates,New Zealand,2,0,OSN Cup,Riyadh,Saudi Arabia
10/09/2013,Algeria,Mali,1,0,FIFA World Cup qualification,Blida,Algeria
10/09/2013,Andorra,Netherlands,0,2,FIFA World Cup qualification,Sant Juliíæ de Lí_ria,Andorra
10/09/2013,Armenia,Denmark,0,1,FIFA World Cup qualification,Yerevan,Armenia
10/09/2013,Austria,Ireland,1,0,FIFA World Cup qualification,Vienna,Austria
10/09/2013,Belarus,France,2,4,FIFA World Cup qualification,Homel,Belarus
10/09/2013,Bolivia,Ecuador,1,1,FIFA World Cup qualification,La Paz,Bolivia
10/09/2013,Brazil,Portugal,3,1,Friendly,Foxborough,USA
10/09/2013,Canada,Mauritania,0,1,Friendly,Oliva,Spain
10/09/2013,China,Malaysia,2,0,Friendly,Tianjin,China
10/09/2013,Cyprus,Slovenia,0,2,FIFA World Cup qualification,Nicosia,Cyprus
10/09/2013,Egypt,Guinea,4,2,FIFA World Cup qualification,el-Gouna,Egypt
10/09/2013,Faroe Islands,Germany,0,3,FIFA World Cup qualification,Tí_rshavn,Faroe Islands
10/09/2013,Georgia,Finland,0,1,FIFA World Cup qualification,Tbilisi,Georgia
10/09/2013,Greece,Latvia,1,0,FIFA World Cup qualification,Piraeus,Greece
10/09/2013,Honduras,Panama,2,2,FIFA World Cup qualification,Tegucigalpa,Honduras
10/09/2013,Hong Kong,Singapore,1,0,Friendly,Kowloon,Hong Kong
10/09/2013,Hungary,Estonia,5,1,FIFA World Cup qualification,Budapest,Hungary
10/09/2013,Iceland,Albania,2,1,FIFA World Cup qualification,Reykjaví_k,Iceland
10/09/2013,Italy,Czech Republic,2,1,FIFA World Cup qualification,Turin,Italy
10/09/2013,Jamaica,Costa Rica,1,1,FIFA World Cup qualification,Kingston,Jamaica
10/09/2013,Japan,Ghana,3,1,Friendly,Saitama,Japan
10/09/2013,Kazakhstan,Sweden,0,1,FIFA World Cup qualification,Astana,Kazakhstan
10/09/2013,Korea Republic,Croatia,1,2,Friendly,Jeonju,Korea Republic
10/09/2013,Lithuania,Liechtenstein,2,0,FIFA World Cup qualification,MarijampolÛ„,Lithuania
10/09/2013,Luxembourg,Northern Ireland,3,2,FIFA World Cup qualification,Luxembourg,Luxembourg
10/09/2013,Macedonia,Scotland,1,2,FIFA World Cup qualification,Skopje,Macedonia
10/09/2013,Malta,Bulgaria,1,2,FIFA World Cup qualification,Attard,Malta
10/09/2013,Nigeria,Burkina Faso,4,1,Friendly,Kaduna,Nigeria
10/09/2013,Norway,Switzerland,0,2,FIFA World Cup qualification,Oslo,Norway
10/09/2013,Paraguay,Argentina,2,5,FIFA World Cup qualification,Asuncií_n,Paraguay
10/09/2013,Romania,Turkey,0,2,FIFA World Cup qualification,Bucharest,Romania
10/09/2013,Russia,Israel,3,1,FIFA World Cup qualification,St Petersburg,Russia
10/09/2013,San Marino,Poland,1,5,FIFA World Cup qualification,Serravalle,San Marino
10/09/2013,Slovakia,Bosnia-Herzegovina,1,2,FIFA World Cup qualification,Å_ilina,Slovakia
10/09/2013,South Africa,Zimbabwe,1,2,Friendly,Johannesburg,South Africa
10/09/2013,Spain,Chile,2,2,Friendly,Geneva,Switzerland
10/09/2013,Ukraine,England,0,0,FIFA World Cup qualification,Kyí¿v,Ukraine
10/09/2013,Uruguay,Colombia,2,0,FIFA World Cup qualification,Montevideo,Uruguay
10/09/2013,USA,Mexico,2,0,FIFA World Cup qualification,Columbus,USA
10/09/2013,Uzbekistan,Jordan,1,1,FIFA World Cup qualification,Tashkent,Uzbekistan
10/09/2013,Venezuela,Peru,3,2,FIFA World Cup qualification,Puerto la Cruz,Venezuela
10/09/2013,Wales,Serbia,0,3,FIFA World Cup qualification,Cardiff,Wales
30/09/2013,Botswana,Burkina Faso,1,0,Friendly,Gaborone,Botswana
30/09/2013,Egypt,Uganda,2,0,Friendly,Cairo,Egypt
06/10/2013,Iraq,Yemen,3,2,Friendly,Beirut,Lebanon
08/10/2013,Lebanon,Iraq,1,1,Friendly,Beirut,Lebanon
09/10/2013,Jordan,Kuwait,1,1,Friendly,Amman,Jordan
09/10/2013,Oman,Mauritania,0,0,Friendly,Muscat,Oman
09/10/2013,Qatar,Vietnam,1,2,Friendly,Doha,Qatar
10/10/2013,Singapore,Laos,1,0,Friendly,Singapore,Singapore
10/10/2013,Thailand,Bahrain,1,0,Friendly,Bangkok,Thailand
11/10/2013,Albania,Switzerland,1,2,FIFA World Cup qualification,Tirana,Albania
11/10/2013,Andorra,Romania,0,4,FIFA World Cup qualification,Sant Juliíæ de Lí_ria,Andorra
11/10/2013,Argentina,Peru,3,1,FIFA World Cup qualification,Buenos Aires,Argentina
11/10/2013,Armenia,Bulgaria,2,1,FIFA World Cup qualification,Yerevan,Armenia
11/10/2013,Azerbaijan,Northern Ireland,2,0,FIFA World Cup qualification,Baku,Azerbaijan
11/10/2013,Bosnia-Herzegovina,Liechtenstein,4,1,FIFA World Cup qualification,Zenica,Bosnia-Herzegovina
11/10/2013,Colombia,Chile,3,3,FIFA World Cup qualification,Barranquilla,Colombia
11/10/2013,Croatia,Belgium,1,2,FIFA World Cup qualification,Zagreb,Croatia
11/10/2013,Denmark,Italy,2,2,FIFA World Cup qualification,Copenhagen,Denmark
11/10/2013,Ecuador,Uruguay,1,0,FIFA World Cup qualification,Quito,Ecuador
11/10/2013,England,Montenegro,4,1,FIFA World Cup qualification,London,England
11/10/2013,Estonia,Turkey,0,2,FIFA World Cup qualification,Tallinn,Estonia
11/10/2013,Faroe Islands,Kazakhstan,1,1,FIFA World Cup qualification,Tí_rshavn,Faroe Islands
11/10/2013,France,Australia,6,0,Friendly,Saint-Denis,France
11/10/2013,Germany,Ireland,3,0,FIFA World Cup qualification,Cologne,Germany
11/10/2013,Greece,Slovakia,1,0,FIFA World Cup qualification,Piraeus,Greece
11/10/2013,Honduras,Costa Rica,1,0,FIFA World Cup qualification,San Pedro Sula,Honduras
11/10/2013,Iceland,Cyprus,2,0,FIFA World Cup qualification,Reykjaví_k,Iceland
11/10/2013,Lithuania,Latvia,2,0,FIFA World Cup qualification,Vilnius,Lithuania
11/10/2013,Luxembourg,Russia,0,4,FIFA World Cup qualification,Luxembourg,Luxembourg
11/10/2013,Malta,Czech Republic,1,4,FIFA World Cup qualification,Attard,Malta
11/10/2013,Mexico,Panama,2,1,FIFA World Cup qualification,Mexico City,Mexico
11/10/2013,Moldova,San Marino,3,0,FIFA World Cup qualification,Chi_»inÛ€u,Moldova
11/10/2013,Morocco,South Africa,1,1,Friendly,Agadir,Morocco
11/10/2013,Netherlands,Hungary,8,1,FIFA World Cup qualification,Amsterdam,Netherlands
11/10/2013,Philippines,Taiwan,1,2,Friendly,Bacolod,Philippines
11/10/2013,Portugal,Israel,1,1,FIFA World Cup qualification,Lisbon,Portugal
11/10/2013,Serbia,Japan,2,0,Friendly,Novi Sad,Serbia
11/10/2013,Slovenia,Norway,3,0,FIFA World Cup qualification,Maribor,Slovenia
11/10/2013,Spain,Belarus,2,1,FIFA World Cup qualification,Palma de Mallorca,Spain
11/10/2013,Sweden,Austria,2,1,FIFA World Cup qualification,Solna,Sweden
11/10/2013,Ukraine,Poland,1,0,FIFA World Cup qualification,Kharkiv,Ukraine
11/10/2013,USA,Jamaica,2,0,FIFA World Cup qualification,Kansas City,USA
11/10/2013,Venezuela,Paraguay,1,1,FIFA World Cup qualification,San Cristí_bal,Venezuela
11/10/2013,Wales,Macedonia,1,0,FIFA World Cup qualification,Cardiff,Wales
12/10/2013,Burkina Faso,Algeria,3,2,FIFA World Cup qualification,Ouagadougou,Burkina Faso
12/10/2013,Ivory Coast,Senegal,3,1,FIFA World Cup qualification,Abidjan,Ivory Coast
12/10/2013,Korea Republic,Brazil,0,2,Friendly,Seoul,Korea Republic
13/10/2013,Ethiopia,Nigeria,1,2,FIFA World Cup qualification,Addis Ababa,Ethiopia
13/10/2013,Qatar,Yemen,6,0,AFC Asian Cup qualification,Doha,Qatar
13/10/2013,Tunisia,Cameroon,0,0,FIFA World Cup qualification,RadíÂs,Tunisia
15/10/2013,Australia,Canada,3,0,Friendly,London,England
15/10/2013,Azerbaijan,Russia,1,1,FIFA World Cup qualification,Baku,Azerbaijan
15/10/2013,Belarus,Japan,1,0,Friendly,Minsk,Belarus
15/10/2013,Belgium,Wales,1,1,FIFA World Cup qualification,Brussels,Belgium
15/10/2013,Brazil,Zambia,2,0,Friendly,Beijing,China
15/10/2013,Bulgaria,Czech Republic,0,1,FIFA World Cup qualification,Sofia,Bulgaria
15/10/2013,Chile,Ecuador,2,1,FIFA World Cup qualification,Santiago,Chile
15/10/2013,Costa Rica,Mexico,2,1,FIFA World Cup qualification,San Josí©,Costa Rica
15/10/2013,Cyprus,Albania,0,0,FIFA World Cup qualification,Nicosia,Cyprus
15/10/2013,Denmark,Malta,6,0,FIFA World Cup qualification,Copenhagen,Denmark
15/10/2013,England,Poland,2,0,FIFA World Cup qualification,London,England
15/10/2013,Faroe Islands,Austria,0,3,FIFA World Cup qualification,Tí_rshavn,Faroe Islands
15/10/2013,France,Finland,3,0,FIFA World Cup qualification,Saint-Denis,France
15/10/2013,Ghana,Egypt,6,1,FIFA World Cup qualification,Kumasi,Ghana
15/10/2013,Greece,Liechtenstein,2,0,FIFA World Cup qualification,Piraeus,Greece
15/10/2013,Hong Kong,United Arab Emirates,0,4,AFC Asian Cup qualification,So Kon Po,Hong Kong
15/10/2013,Hungary,Andorra,2,0,FIFA World Cup qualification,Budapest,Hungary
15/10/2013,Indonesia,China,1,1,AFC Asian Cup qualification,Jakarta,Indonesia
15/10/2013,Iran,Thailand,2,1,AFC Asian Cup qualification,Teheran,Iran
15/10/2013,Iraq,Saudi Arabia,0,2,AFC Asian Cup qualification,Amman,Jordan
15/10/2013,Ireland,Kazakhstan,3,1,FIFA World Cup qualification,Dublin,Ireland
15/10/2013,Israel,Northern Ireland,1,1,FIFA World Cup qualification,Ramat-Gan,Israel
15/10/2013,Italy,Armenia,2,2,FIFA World Cup qualification,Naples,Italy
15/10/2013,Jamaica,Honduras,2,2,FIFA World Cup qualification,Kingston,Jamaica
15/10/2013,Jordan,Oman,0,0,AFC Asian Cup qualification,Amman,Jordan
15/10/2013,Korea Republic,Mali,3,1,Friendly,Cheonan,Korea Republic
15/10/2013,Kyrgyzstan,Tajikistan,1,4,Friendly,Bishkek,Kyrgyzstan
15/10/2013,Latvia,Slovakia,2,2,FIFA World Cup qualification,Riga,Latvia
15/10/2013,Lebanon,Kuwait,1,1,AFC Asian Cup qualification,Beirut,Lebanon
15/10/2013,Lithuania,Bosnia-Herzegovina,0,1,FIFA World Cup qualification,Kaunas,Lithuania
15/10/2013,Malaysia,Bahrain,1,1,AFC Asian Cup qualification,Shah Alam,Malaysia
15/10/2013,Montenegro,Moldova,2,5,FIFA World Cup qualification,Podgorica,Montenegro
15/10/2013,Norway,Iceland,1,1,FIFA World Cup qualification,Oslo,Norway
15/10/2013,Panama,USA,2,3,FIFA World Cup qualification,Panama City,Panama
15/10/2013,Paraguay,Colombia,1,2,FIFA World Cup qualification,Asuncií_n,Paraguay
15/10/2013,Peru,Bolivia,1,1,FIFA World Cup qualification,Lima,Peru
15/10/2013,Philippines,Pakistan,3,1,Friendly,Bacolod,Philippines
15/10/2013,Portugal,Luxembourg,3,0,FIFA World Cup qualification,Coimbra,Portugal
15/10/2013,Romania,Estonia,2,0,FIFA World Cup qualification,Bucharest,Romania
15/10/2013,San Marino,Ukraine,0,8,FIFA World Cup qualification,Serravalle,San Marino
15/10/2013,Scotland,Croatia,2,0,FIFA World Cup qualification,Glasgow,Scotland
15/10/2013,Serbia,Macedonia,5,1,FIFA World Cup qualification,Jagodina,Serbia
15/10/2013,Singapore,Syria,2,1,AFC Asian Cup qualification,Singapore,Singapore
15/10/2013,Spain,Georgia,2,0,FIFA World Cup qualification,Albacete,Spain
15/10/2013,Sweden,Germany,3,5,FIFA World Cup qualification,Solna,Sweden
15/10/2013,Switzerland,Slovenia,1,0,FIFA World Cup qualification,Berne,Switzerland
15/10/2013,Trinidad and Tobago,New Zealand,0,0,Friendly,Port of Spain,Trinidad and Tobago
15/10/2013,Turkey,Netherlands,0,2,FIFA World Cup qualification,Istanbul,Turkey
15/10/2013,Uruguay,Argentina,3,2,FIFA World Cup qualification,Montevideo,Uruguay
15/10/2013,Uzbekistan,Vietnam,3,1,AFC Asian Cup qualification,Tashkent,Uzbekistan
28/10/2013,Jordan,Nigeria,1,0,Friendly,Amman,Jordan
01/11/2013,Indonesia,Kyrgyzstan,4,0,Friendly,Jakarta,Indonesia
06/11/2013,Jordan,Zambia,1,0,Friendly,al-Wakrah,Qatar
08/11/2013,Kuwait,Malaysia,3,0,Friendly,Kuwait,Kuwait
09/11/2013,Bahrain,Lebanon,1,0,Friendly,Riffa,Bahrain
09/11/2013,United Arab Emirates,Philippines,4,0,Friendly,Abu Dhabi,United Arab Emirates
13/11/2013,Jordan,Uruguay,0,5,FIFA World Cup qualification,Amman,Jordan
14/11/2013,Belgium,Colombia,0,2,Friendly,Brussels,Belgium
14/11/2013,Bonaire,Suriname,0,2,ABCS Tournament,Willemstad,Curaí_ao
14/11/2013,Curaí_ao,Aruba,2,0,ABCS Tournament,Willemstad,Curaí_ao
14/11/2013,Egypt,Zambia,2,0,Friendly,Cairo,Egypt
15/11/2013,Argentina,Ecuador,0,0,Friendly,East Rutherford,USA
15/11/2013,Bahrain,Malaysia,1,0,AFC Asian Cup qualification,Riffa,Bahrain
15/11/2013,Belarus,Albania,0,0,Friendly,Antalya,Turkey
15/11/2013,China,Indonesia,1,0,AFC Asian Cup qualification,Xi'an,China
15/11/2013,Czech Republic,Canada,2,0,Friendly,Olomouc,Czech Republic
15/11/2013,Denmark,Norway,2,1,Friendly,Herning,Denmark
15/11/2013,England,Chile,0,2,Friendly,London,England
15/11/2013,Estonia,Azerbaijan,2,1,Friendly,Tallinn,Estonia
15/11/2013,Greece,Romania,3,1,FIFA World Cup qualification,Piraeus,Greece
15/11/2013,Iceland,Croatia,0,0,FIFA World Cup qualification,Reykjaví_k,Iceland
15/11/2013,India,Philippines,1,1,Friendly,Siliguri,India
15/11/2013,Ireland,Latvia,3,0,Friendly,Dublin,Ireland
15/11/2013,Italy,Germany,1,1,Friendly,Milan,Italy
15/11/2013,Jamaica,Trinidad and Tobago,0,1,Friendly,Montego Bay,Jamaica
15/11/2013,Korea Republic,Switzerland,2,1,Friendly,Seoul,Korea Republic
15/11/2013,Kuwait,Lebanon,0,0,AFC Asian Cup qualification,Kuwait,Kuwait
15/11/2013,Libya,Niger,1,1,Friendly,Sousse,Tunisia
15/11/2013,Poland,Slovakia,0,2,Friendly,WrocÅ‰aw,Poland
15/11/2013,Portugal,Sweden,1,0,FIFA World Cup qualification,Lisbon,Portugal
15/11/2013,Russia,Serbia,1,1,Friendly,Dubai,United Arab Emirates
15/11/2013,Saudi Arabia,Iraq,2,1,AFC Asian Cup qualification,Dammam,Saudi Arabia
15/11/2013,Scotland,USA,0,0,Friendly,Glasgow,Scotland
15/11/2013,Swaziland,South Africa,0,3,Friendly,Lobamba,Swaziland
15/11/2013,Syria,Singapore,4,0,AFC Asian Cup qualification,Teheran,Iran
15/11/2013,Thailand,Iran,0,3,AFC Asian Cup qualification,Bangkok,Thailand
15/11/2013,Turkey,Northern Ireland,1,0,Friendly,Adana,Turkey
15/11/2013,Ukraine,France,2,0,FIFA World Cup qualification,Kyí¿v,Ukraine
15/11/2013,United Arab Emirates,Hong Kong,4,0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates
15/11/2013,Vietnam,Uzbekistan,0,3,AFC Asian Cup qualification,Hanoi,Vietnam
15/11/2013,Yemen,Qatar,1,4,AFC Asian Cup qualification,al-Ain,United Arab Emirates
16/11/2013,Aruba,Bonaire,1,2,ABCS Tournament,Willemstad,Curaí_ao
16/11/2013,Curaí_ao,Suriname,1,3,ABCS Tournament,Willemstad,Curaí_ao
16/11/2013,Equatorial Guinea,Spain,1,2,Friendly,Malabo,Equatorial Guinea
16/11/2013,Honduras,Brazil,0,5,Friendly,Miami Gardens,USA
16/11/2013,Netherlands,Japan,2,2,Friendly,Genk,Belgium
16/11/2013,Nigeria,Ethiopia,2,0,FIFA World Cup qualification,Calabar,Nigeria
16/11/2013,Senegal,Ivory Coast,1,1,FIFA World Cup qualification,Casablanca,Morocco
16/11/2013,Uganda,Rwanda,0,0,Friendly,Kampala,Uganda
16/11/2013,Wales,Finland,1,1,Friendly,Cardiff,Wales
17/11/2013,Cameroon,Tunisia,4,1,FIFA World Cup qualification,Yaoundí©,Cameroon
17/11/2013,Luxembourg,Montenegro,1,4,Friendly,Luxembourg,Luxembourg
18/11/2013,Argentina,Bosnia-Herzegovina,2,0,Friendly,St Louis,USA
18/11/2013,Italy,Nigeria,2,2,Friendly,London,England
18/11/2013,Moldova,Lithuania,1,1,Friendly,Chi_»inÛ€u,Moldova
19/11/2013,Algeria,Burkina Faso,1,0,FIFA World Cup qualification,Blida,Algeria
19/11/2013,Australia,Costa Rica,1,0,Friendly,Sydney,Australia
19/11/2013,Austria,USA,1,0,Friendly,Vienna,Austria
19/11/2013,Bahrain,Yemen,2,0,AFC Asian Cup qualification,Riffa,Bahrain
